iter	Passed	Remaining
4801	13760	43552
4802	13763	43547
4803	13765	43544
4804	13768	43541
4805	13770	43535
4806	13773	43531
4807	13775	43525
4808	13777	43520
4809	13780	43519
4810	13783	43515
4811	13785	43511
4812	13787	43505
4813	13789	43500
4814	13792	43496
4815	13795	43493
4816	13797	43488
4817	13799	43483
4818	13801	43478
4819	13803	43473
4820	13806	43468
4821	13808	43464
4822	13810	43459
4823	13812	43454
4824	13814	43448
4825	13817	43444
4826	13819	43439
4827	13822	43438
4828	13825	43433
4829	13827	43429
4830	13829	43424
4831	13832	43420
4832	13834	43415
4833	13837	43411
4834	13839	43407
4835	13841	43402
4836	13843	43396
4837	13845	43391
4838	13848	43387
4839	13851	43384
4840	13853	43379
4841	13855	43374
4842	13857	43369
4843	13859	43363
4844	13861	43357
4845	13864	43354
4846	13866	43349
4847	13868	43344
4848	13870	43338
4849	13872	43332
4850	13874	43328
4851	13876	43323
4852	13879	43321
4853	13882	43317
4854	13885	43314
4855	13887	43311
4856	13890	43307
4857	13893	43305
4858	13896	43301
4859	13898	43297
4860	13901	43293
4861	13904	43291
4862	13907	43289
4863	13910	43287
4864	13913	43284
4865	13916	43280
4866	13918	43277
4867	13921	43275
4868	13924	43272
4869	13927	43269
4870	13930	43267
4871	13932	43263
4872	13936	43261
4873	13939	43260
4874	13942	43258
4875	13945	43255
4876	13948	43251
4877	13952	43252
4878	13955	43251
4879	13958	43248
4880	13961	43244
4881	13963	43240
4882	13967	43240
4883	13970	43237
4884	13973	43234
4885	13975	43231
4886	13980	43233
4887	13983	43232
4888	13986	43230
4889	13989	43227
4890	13992	43225
4891	13996	43225
4892	13999	43222
4893	14002	43219
4894	14004	43214
4895	14007	43212
4896	14010	43209
4897	14012	43204
4898	14014	43199
4899	14016	43194
4900	14019	43190
4901	14021	43186
4902	14024	43183
4903	14027	43179
4904	14029	43176
4905	14031	43170
4906	14033	43165
4907	14036	43161
4908	14038	43156
4909	14040	43152
4910	14042	43146
4911	14044	43141
4912	14047	43138
4913	14050	43136
4914	14053	43133
4915	14056	43131
4916	14059	43128
4917	14062	43126
4918	14065	43124
4919	14068	43121
4920	14071	43118
4921	14075	43117
4922	14078	43115
4923	14082	43115
4924	14084	43112
4925	14087	43109
4926	14090	43107
4927	14093	43104
4928	14097	43103
4929	14099	43100
4930	14102	43097
4931	14105	43093
4932	14108	43091
4933	14112	43092
4934	14115	43089
4935	14119	43091
4936	14122	43088
4937	14127	43091
4938	14130	43090
4939	14133	43087
4940	14137	43086
4941	14140	43085
4942	14144	43084
4943	14147	43083
4944	14149	43079
4945	14152	43075
4946	14155	43074
4947	14159	43072
4948	14161	43069
4949	14164	43065
4950	14167	43063
4951	14169	43058
4952	14172	43054
4953	14174	43051
4954	14177	43047
4955	14179	43043
4956	14183	43041
4957	14185	43038
4958	14188	43035
4959	14191	43032
4960	14194	43028
4961	14197	43027
4962	14199	43022
4963	14202	43018
4964	14204	43013
4965	14206	43009
4966	14209	43005
4967	14211	43001
4968	14214	42996
4969	14216	42992
4970	14218	42988
4971	14221	42983
4972	14223	42979
4973	14225	42974
4974	14227	42969
4975	14230	42965
4976	14232	42961
4977	14235	42958
4978	14239	42958
4979	14241	42954
4980	14244	42951
4981	14247	42947
4982	14250	42945
4983	14252	42941
4984	14255	42939
4985	14258	42935
4986	14260	42931
4987	14262	42925
4988	14265	42922
4989	14267	42917
4990	14270	42913
4991	14272	42908
4992	14274	42904
4993	14277	42900
4994	14279	42895
4995	14281	42891
4996	14284	42887
4997	14286	42882
4998	14288	42878
4999	14291	42874
5000	14293	42869
5001	14296	42866
5002	14298	42860
5003	14300	42855
5004	14302	42851
5005	14304	42846
5006	14307	42842
5007	14309	42838
5008	14312	42834
5009	14314	42830
5010	14317	42825
5011	14319	42820
5012	14321	42815
5013	14323	42810
5014	14325	42806
5015	14328	42801
5016	14330	42797
5017	14332	42792
5018	14334	42787
5019	14336	42781
5020	14338	42776
5021	14340	42771
5022	14343	42767
5023	14345	42762
5024	14347	42758
5025	14350	42754
5026	14352	42750
5027	14354	42745
5028	14357	42740
5029	14359	42735
5030	14361	42729
5031	14363	42724
5032	14366	42721
5033	14369	42719
5034	14371	42715
5035	14373	42710
5036	14376	42705
5037	14378	42700
5038	14380	42695
5039	14383	42693
5040	14385	42689
5041	14387	42683
5042	14389	42678
5043	14392	42674
5044	14394	42669
5045	14396	42664
5046	14399	42660
5047	14401	42657
5048	14403	42652
5049	14406	42649
5050	14409	42647
5051	14413	42645
5052	14415	42642
5053	14418	42638
5054	14420	42635
5055	14423	42631
5056	14426	42629
5057	14429	42627
5058	14432	42625
5059	14436	42623
5060	14438	42620
5061	14442	42619
5062	14445	42616
5063	14448	42614
5064	14451	42611
5065	14453	42608
5066	14457	42606
5067	14459	42603
5068	14462	42601
5069	14465	42599
5070	14468	42596
5071	14472	42594
5072	14475	42592
5073	14478	42590
5074	14481	42588
5075	14485	42588
5076	14489	42588
5077	14491	42585
5078	14494	42582
5079	14498	42582
5080	14505	42590
5081	14508	42588
5082	14510	42584
5083	14513	42581
5084	14516	42579
5085	14519	42577
5086	14522	42573
5087	14525	42570
5088	14528	42569
5089	14531	42568
5090	14535	42566
5091	14537	42562
5092	14540	42559
5093	14544	42559
5094	14547	42556
5095	14549	42553
5096	14552	42550
5097	14556	42549
5098	14559	42546
5099	14562	42543
5100	14564	42540
5101	14567	42536
5102	14570	42535
5103	14573	42533
5104	14576	42530
5105	14579	42527
5106	14582	42525
5107	14586	42527
5108	14589	42524
5109	14592	42520
5110	14595	42517
5111	14598	42516
5112	14601	42514
5113	14603	42509
5114	14606	42505
5115	14609	42503
5116	14611	42498
5117	14615	42497
5118	14617	42492
5119	14619	42487
5120	14621	42481
5121	14623	42477
5122	14625	42472
5123	14627	42467
5124	14630	42463
5125	14632	42458
5126	14634	42453
5127	14637	42451
5128	14639	42445
5129	14641	42441
5130	14644	42436
5131	14646	42432
5132	14648	42427
5133	14650	42422
5134	14652	42417
5135	14654	42412
5136	14657	42407
5137	14659	42403
5138	14661	42398
5139	14663	42394
5140	14666	42389
5141	14668	42385
5142	14671	42382
5143	14673	42377
5144	14675	42372
5145	14677	42367
5146	14679	42361
5147	14681	42356
5148	14684	42353
5149	14686	42348
5150	14689	42345
5151	14691	42341
5152	14693	42336
5153	14696	42332
5154	14698	42328
5155	14700	42323
5156	14703	42319
5157	14705	42314
5158	14707	42309
5159	14709	42304
5160	14711	42299
5161	14714	42295
5162	14717	42293
5163	14719	42287
5164	14721	42282
5165	14723	42276
5166	14725	42272
5167	14728	42269
5168	14730	42266
5169	14733	42262
5170	14735	42256
5171	14737	42252
5172	14739	42246
5173	14741	42241
5174	14744	42239
5175	14746	42233
5176	14748	42229
5177	14750	42224
5178	14752	42219
5179	14755	42216
5180	14759	42215
5181	14761	42211
5182	14764	42208
5183	14767	42205
5184	14770	42202
5185	14773	42201
5186	14776	42198
5187	14778	42194
5188	14781	42191
5189	14784	42187
5190	14787	42185
5191	14789	42181
5192	14792	42178
5193	14795	42175
5194	14798	42173
5195	14800	42169
5196	14803	42166
5197	14806	42162
5198	14808	42159
5199	14811	42157
5200	14814	42153
5201	14817	42151
5202	14820	42147
5203	14823	42144
5204	14826	42142
5205	14829	42140
5206	14832	42137
5207	14835	42135
5208	14838	42134
5209	14841	42130
5210	14843	42127
5211	14847	42125
5212	14849	42122
5213	14852	42119
5214	14855	42116
5215	14858	42114
5216	14861	42111
5217	14864	42109
5218	14867	42108
5219	14870	42105
5220	14873	42102
5221	14876	42099
5222	14879	42097
5223	14882	42094
5224	14885	42091
5225	14887	42088
5226	14891	42086
5227	14894	42084
5228	14897	42081
5229	14899	42077
5230	14901	42073
5231	14905	42072
5232	14908	42069
5233	14910	42066
5234	14913	42062
5235	14916	42060
5236	14919	42058
5237	14922	42054
5238	14925	42052
5239	14927	42048
5240	14930	42045
5241	14933	42043
5242	14936	42041
5243	14939	42037
5244	14942	42034
5245	14944	42031
5246	14948	42029
5247	14951	42027
5248	14953	42024
5249	14956	42020
5250	14959	42018
5251	14963	42019
5252	14966	42016
5253	14969	42013
5254	14971	42009
5255	14974	42007
5256	14978	42007
5257	14981	42003
5258	14984	42000
5259	14986	41997
5260	14989	41994
5261	14992	41991
5262	14995	41989
5263	14998	41986
5264	15001	41984
5265	15004	41981
5266	15007	41978
5267	15010	41976
5268	15013	41973
5269	15015	41970
5270	15018	41967
5271	15022	41967
5272	15025	41963
5273	15028	41961
5274	15030	41958
5275	15034	41957
5276	15037	41956
5277	15041	41954
5278	15043	41950
5279	15046	41948
5280	15049	41945
5281	15052	41942
5282	15055	41941
5283	15058	41937
5284	15061	41934
5285	15064	41932
5286	15067	41931
5287	15070	41928
5288	15073	41924
5289	15075	41920
5290	15079	41919
5291	15082	41917
5292	15084	41914
5293	15087	41911
5294	15090	41908
5295	15095	41911
5296	15098	41908
5297	15100	41905
5298	15103	41901
5299	15107	41901
5300	15109	41896
5301	15112	41893
5302	15113	41887
5303	15116	41882
5304	15118	41877
5305	15121	41877
5306	15124	41873
5307	15126	41868
5308	15128	41862
5309	15130	41857
5310	15132	41853
5311	15134	41848
5312	15136	41843
5313	15139	41838
5314	15140	41833
5315	15142	41828
5316	15144	41822
5317	15147	41818
5318	15151	41818
5319	15153	41815
5320	15156	41811
5321	15159	41810
5322	15162	41807
5323	15166	41808
5324	15169	41805
5325	15172	41802
5326	15174	41797
5327	15176	41793
5328	15179	41790
5329	15182	41786
5330	15184	41782
5331	15187	41779
5332	15189	41775
5333	15191	41770
5334	15194	41765
5335	15196	41760
5336	15198	41756
5337	15200	41751
5338	15203	41748
5339	15205	41744
5340	15208	41740
5341	15210	41735
5342	15212	41730
5343	15214	41726
5344	15216	41722
5345	15218	41716
5346	15221	41712
5347	15223	41707
5348	15225	41701
5349	15227	41697
5350	15229	41693
5351	15231	41688
5352	15234	41683
5353	15236	41679
5354	15238	41673
5355	15240	41670
5356	15242	41665
5357	15244	41660
5358	15247	41655
5359	15249	41650
5360	15251	41647
5361	15254	41644
5362	15256	41639
5363	15258	41634
5364	15261	41630
5365	15263	41626
5366	15266	41623
5367	15268	41618
5368	15270	41614
5369	15272	41609
5370	15275	41604
5371	15277	41599
5372	15280	41597
5373	15282	41592
5374	15284	41588
5375	15287	41585
5376	15289	41580
5377	15293	41579
5378	15295	41575
5379	15297	41570
5380	15299	41565
5381	15302	41561
5382	15305	41559
5383	15308	41558
5384	15311	41555
5385	15314	41553
5386	15317	41550
5387	15320	41549
5388	15323	41547
5389	15327	41545
5390	15329	41541
5391	15333	41540
5392	15336	41537
5393	15339	41536
5394	15341	41532
5395	15345	41530
5396	15348	41528
5397	15351	41526
5398	15354	41523
5399	15356	41520
5400	15360	41519
5401	15362	41515
5402	15366	41515
5403	15369	41513
5404	15372	41510
5405	15375	41508
5406	15378	41505
5407	15381	41502
5408	15384	41499
5409	15387	41497
5410	15390	41494
5411	15393	41492
5412	15396	41490
5413	15398	41486
5414	15401	41484
5415	15404	41480
5416	15407	41478
5417	15410	41477
5418	15414	41474
5419	15417	41472
5420	15419	41468
5421	15423	41467
5422	15426	41465
5423	15429	41463
5424	15431	41459
5425	15435	41457
5426	15438	41457
5427	15442	41456
5428	15445	41454
5429	15448	41451
5430	15451	41448
5431	15454	41447
5432	15457	41444
5433	15459	41440
5434	15463	41438
5435	15465	41435
5436	15469	41434
5437	15472	41431
5438	15474	41428
5439	15477	41425
5440	15481	41424
5441	15484	41422
5442	15487	41419
5443	15489	41415
5444	15492	41412
5445	15496	41413
5446	15499	41411
5447	15502	41408
5448	15505	41405
5449	15508	41402
5450	15511	41400
5451	15514	41397
5452	15516	41394
5453	15519	41390
5454	15523	41391
5455	15526	41389
5456	15529	41386
5457	15532	41383
5458	15535	41380
5459	15539	41380
5460	15541	41377
5461	15544	41375
5462	15547	41372
5463	15550	41369
5464	15554	41368
5465	15556	41365
5466	15559	41362
5467	15562	41359
5468	15565	41357
5469	15568	41354
5470	15571	41351
5471	15574	41349
5472	15576	41345
5473	15579	41342
5474	15582	41339
5475	15585	41336
5476	15588	41334
5477	15591	41332
5478	15594	41329
5479	15597	41326
5480	15599	41323
5481	15602	41320
5482	15605	41317
5483	15608	41314
5484	15611	41312
5485	15614	41309
5486	15617	41306
5487	15619	41303
5488	15622	41301
5489	15626	41299
5490	15628	41296
5491	15631	41292
5492	15633	41288
5493	15635	41284
5494	15638	41280
5495	15640	41276
5496	15643	41271
5497	15645	41268
5498	15648	41265
5499	15651	41263
5500	15655	41262
5501	15658	41260
5502	15661	41257
5503	15663	41254
5504	15667	41252
5505	15670	41250
5506	15672	41247
5507	15675	41244
5508	15678	41240
5509	15681	41238
5510	15684	41236
5511	15687	41233
5512	15689	41229
5513	15692	41226
5514	15695	41223
5515	15698	41221
5516	15701	41218
5517	15704	41215
5518	15706	41211
5519	15709	41208
5520	15712	41207
5521	15715	41204
5522	15718	41201
5523	15721	41199
5524	15724	41195
5525	15726	41192
5526	15730	41191
5527	15733	41188
5528	15736	41186
5529	15739	41183
5530	15742	41181
5531	15744	41177
5532	15747	41173
5533	15750	41171
5534	15752	41168
5535	15756	41167
5536	15759	41164
5537	15762	41163
5538	15765	41160
5539	15768	41157
5540	15771	41155
5541	15774	41153
5542	15777	41150
5543	15780	41147
5544	15782	41143
5545	15786	41141
5546	15789	41140
5547	15792	41136
5548	15794	41133
5549	15797	41131
5550	15800	41128
5551	15803	41125
5552	15806	41123
5553	15809	41120
5554	15812	41117
5555	15815	41115
5556	15818	41112
5557	15820	41108
5558	15823	41105
5559	15825	41102
5560	15828	41098
5561	15831	41094
5562	15833	41090
5563	15835	41086
5564	15838	41083
5565	15841	41081
5566	15844	41078
5567	15846	41074
5568	15849	41071
5569	15852	41068
5570	15856	41067
5571	15859	41065
5572	15862	41062
5573	15864	41059
5574	15867	41055
5575	15871	41055
5576	15874	41052
5577	15876	41049
5578	15879	41046
5579	15882	41043
5580	15885	41040
5581	15888	41038
5582	15890	41035
5583	15893	41032
5584	15896	41029
5585	15899	41027
5586	15902	41024
5587	15905	41021
5588	15908	41019
5589	15911	41016
5590	15914	41015
5591	15917	41012
5592	15920	41009
5593	15923	41006
5594	15925	41002
5595	15928	40999
5596	15931	40996
5597	15934	40993
5598	15936	40990
5599	15939	40987
5600	15942	40984
5601	15944	40980
5602	15947	40977
5603	15950	40975
5604	15953	40972
5605	15956	40970
5606	15959	40967
5607	15962	40964
5608	15964	40961
5609	15967	40957
5610	15970	40954
5611	15972	40951
5612	15976	40949
5613	15978	40946
5614	15981	40942
5615	15984	40939
5616	15987	40937
5617	15990	40934
5618	15992	40931
5619	15995	40928
5620	15998	40925
5621	16001	40922
5622	16004	40920
5623	16007	40917
5624	16009	40914
5625	16012	40911
5626	16016	40910
5627	16019	40907
5628	16021	40904
5629	16024	40901
5630	16027	40898
5631	16030	40895
5632	16032	40892
5633	16035	40888
5634	16038	40885
5635	16041	40883
5636	16044	40880
5637	16046	40877
5638	16049	40874
5639	16052	40871
5640	16055	40868
5641	16058	40866
5642	16061	40863
5643	16063	40859
5644	16066	40856
5645	16069	40853
5646	16072	40851
5647	16075	40848
5648	16078	40845
5649	16080	40842
5650	16083	40839
5651	16086	40836
5652	16089	40833
5653	16091	40830
5654	16094	40826
5655	16097	40824
5656	16100	40821
5657	16102	40817
5658	16105	40814
5659	16108	40811
5660	16110	40808
5661	16113	40804
5662	16116	40802
5663	16119	40799
5664	16122	40796
5665	16125	40793
5666	16127	40790
5667	16130	40788
5668	16133	40785
5669	16137	40783
5670	16139	40780
5671	16142	40776
5672	16145	40775
5673	16148	40772
5674	16151	40769
5675	16153	40765
5676	16156	40762
5677	16159	40760
5678	16162	40757
5679	16165	40755
5680	16168	40751
5681	16170	40748
5682	16173	40746
5683	16176	40742
5684	16179	40740
5685	16182	40737
5686	16185	40734
5687	16187	40731
5688	16190	40729
5689	16193	40725
5690	16196	40722
5691	16198	40719
5692	16201	40715
5693	16204	40713
5694	16207	40710
5695	16209	40707
5696	16212	40703
5697	16215	40700
5698	16218	40698
5699	16221	40695
5700	16223	40691
5701	16226	40688
5702	16229	40685
5703	16233	40685
5704	16235	40682
5705	16238	40679
5706	16241	40675
5707	16243	40672
5708	16247	40672
5709	16250	40669
5710	16253	40666
5711	16256	40663
5712	16259	40660
5713	16262	40658
5714	16265	40655
5715	16267	40652
5716	16270	40648
5717	16273	40646
5718	16276	40644
5719	16279	40640
5720	16281	40637
5721	16284	40633
5722	16287	40631
5723	16290	40629
5724	16293	40626
5725	16295	40623
5726	16299	40620
5727	16301	40618
5728	16305	40617
5729	16308	40613
5730	16311	40611
5731	16315	40611
5732	16321	40617
5733	16324	40614
5734	16328	40613
5735	16330	40610
5736	16335	40611
5737	16339	40612
5738	16342	40609
5739	16344	40604
5740	16346	40600
5741	16349	40596
5742	16351	40592
5743	16354	40589
5744	16356	40585
5745	16359	40581
5746	16362	40580
5747	16365	40578
5748	16368	40575
5749	16371	40572
5750	16374	40570
5751	16378	40569
5752	16381	40567
5753	16383	40564
5754	16386	40560
5755	16389	40557
5756	16392	40556
5757	16395	40553
5758	16398	40551
5759	16401	40547
5760	16404	40544
5761	16407	40542
5762	16410	40541
5763	16413	40537
5764	16415	40534
5765	16418	40531
5766	16421	40528
5767	16425	40528
5768	16428	40525
5769	16431	40522
5770	16433	40519
5771	16436	40516
5772	16439	40512
5773	16441	40508
5774	16443	40504
5775	16445	40499
5776	16448	40495
5777	16451	40493
5778	16454	40490
5779	16456	40486
5780	16460	40486
5781	16463	40482
5782	16465	40479
5783	16468	40475
5784	16470	40471
5785	16473	40468
5786	16475	40464
5787	16479	40464
5788	16482	40461
5789	16484	40456
5790	16486	40452
5791	16489	40449
5792	16492	40445
5793	16495	40444
5794	16497	40439
5795	16499	40435
5796	16501	40430
5797	16503	40425
5798	16506	40422
5799	16509	40419
5800	16512	40416
5801	16514	40412
5802	16516	40408
5803	16519	40403
5804	16521	40401
5805	16524	40397
5806	16526	40392
5807	16529	40390
5808	16532	40386
5809	16534	40382
5810	16537	40379
5811	16539	40375
5812	16542	40372
5813	16544	40368
5814	16546	40364
5815	16549	40359
5816	16552	40357
5817	16554	40353
5818	16556	40348
5819	16559	40345
5820	16561	40341
5821	16564	40338
5822	16567	40335
5823	16569	40331
5824	16571	40326
5825	16574	40322
5826	16576	40320
5827	16580	40318
5828	16583	40316
5829	16586	40313
5830	16589	40310
5831	16591	40307
5832	16595	40305
5833	16598	40303
5834	16600	40299
5835	16602	40295
5836	16605	40291
5837	16608	40288
5838	16611	40286
5839	16613	40282
5840	16616	40278
5841	16618	40273
5842	16620	40270
5843	16623	40266
5844	16626	40264
5845	16628	40260
5846	16630	40256
5847	16633	40252
5848	16635	40248
5849	16638	40245
5850	16641	40241
5851	16644	40239
5852	16646	40235
5853	16648	40231
5854	16652	40229
5855	16654	40225
5856	16656	40220
5857	16658	40216
5858	16660	40212
5859	16663	40209
5860	16668	40210
5861	16672	40210
5862	16674	40206
5863	16677	40203
5864	16680	40201
5865	16683	40198
5866	16686	40196
5867	16689	40193
5868	16692	40190
5869	16695	40188
5870	16699	40188
5871	16702	40186
5872	16705	40184
5873	16708	40181
5874	16712	40181
5875	16715	40179
5876	16718	40176
5877	16721	40174
5878	16725	40173
5879	16728	40170
5880	16730	40167
5881	16734	40165
5882	16736	40162
5883	16740	40161
5884	16743	40158
5885	16746	40155
5886	16748	40152
5887	16751	40149
5888	16755	40148
5889	16758	40146
5890	16761	40143
5891	16764	40142
5892	16768	40140
5893	16771	40137
5894	16774	40136
5895	16777	40134
5896	16780	40131
5897	16783	40129
5898	16786	40127
5899	16789	40124
5900	16792	40120
5901	16795	40118
5902	16798	40117
5903	16801	40113
5904	16804	40111
5905	16807	40108
5906	16811	40108
5907	16814	40106
5908	16816	40102
5909	16819	40099
5910	16822	40096
5911	16826	40095
5912	16829	40093
5913	16832	40091
5914	16834	40087
5915	16837	40083
5916	16839	40079
5917	16842	40076
5918	16844	40071
5919	16846	40067
5920	16848	40062
5921	16850	40058
5922	16853	40056
5923	16856	40052
5924	16858	40048
5925	16860	40043
5926	16863	40039
5927	16865	40034
5928	16867	40031
5929	16870	40029
5930	16873	40026
5931	16876	40022
5932	16878	40018
5933	16885	40025
5934	16889	40025
5935	16892	40022
5936	16900	40031
5937	16903	40029
5938	16907	40029
5939	16911	40029
5940	16917	40033
5941	16922	40035
5942	16925	40033
5943	16931	40038
5944	16934	40035
5945	16937	40032
5946	16939	40028
5947	16941	40024
5948	16944	40020
5949	16946	40016
5950	16948	40011
5951	16950	40007
5952	16952	40002
5953	16954	39998
5954	16957	39995
5955	16960	39992
5956	16963	39989
5957	16966	39986
5958	16969	39983
5959	16972	39982
5960	16975	39980
5961	16978	39977
5962	16981	39973
5963	16983	39969
5964	16986	39966
5965	16988	39963
5966	16991	39959
5967	16993	39954
5968	16995	39950
5969	16998	39946
5970	17001	39944
5971	17003	39940
5972	17006	39937
5973	17008	39933
5974	17011	39930
5975	17013	39926
5976	17016	39924
5977	17019	39920
5978	17021	39916
5979	17023	39912
5980	17026	39908
5981	17029	39905
5982	17031	39901
5983	17033	39896
5984	17035	39891
5985	17037	39887
5986	17039	39882
5987	17041	39878
5988	17044	39875
5989	17046	39870
5990	17049	39867
5991	17051	39863
5992	17053	39858
5993	17055	39854
5994	17058	39849
5995	17060	39844
5996	17063	39842
5997	17066	39839
5998	17069	39837
5999	17072	39834
6000	17075	39832
6001	17078	39830
6002	17081	39828
6003	17084	39825
6004	17086	39820
6005	17088	39816
6006	17092	39815
6007	17095	39813
6008	17097	39809
6009	17100	39807
6010	17103	39804
6011	17107	39803
6012	17109	39799
6013	17112	39796
6014	17115	39794
6015	17118	39791
6016	17121	39788
6017	17124	39786
6018	17127	39783
6019	17130	39781
6020	17133	39778
6021	17135	39775
6022	17138	39771
6023	17140	39766
6024	17142	39762
6025	17145	39758
6026	17147	39755
6027	17149	39750
6028	17152	39746
6029	17154	39742
6030	17156	39738
6031	17160	39736
6032	17162	39732
6033	17164	39727
6034	17166	39723
6035	17168	39719
6036	17171	39715
6037	17174	39713
6038	17176	39709
6039	17179	39705
6040	17181	39701
6041	17183	39696
6042	17185	39692
6043	17188	39690
6044	17191	39685
6045	17193	39681
6046	17195	39677
6047	17197	39672
6048	17199	39668
6049	17202	39665
6050	17204	39660
6051	17206	39656
6052	17208	39651
6053	17211	39648
6054	17213	39644
6055	17216	39640
6056	17218	39635
6057	17220	39631
6058	17223	39628
6059	17225	39623
6060	17228	39620
6061	17230	39617
6062	17233	39614
6063	17235	39610
6064	17238	39606
6065	17240	39603
6066	17243	39599
6067	17246	39597
6068	17248	39593
6069	17251	39590
6070	17254	39587
6071	17256	39584
6072	17260	39582
6073	17263	39580
6074	17266	39577
6075	17268	39574
6076	17271	39570
6077	17274	39567
6078	17276	39564
6079	17279	39560
6080	17281	39556
6081	17284	39552
6082	17286	39549
6083	17289	39545
6084	17292	39543
6085	17295	39540
6086	17298	39538
6087	17301	39536
6088	17304	39533
6089	17307	39532
6090	17310	39529
6091	17313	39525
6092	17315	39521
6093	17318	39519
6094	17321	39516
6095	17323	39512
6096	17326	39508
6097	17328	39503
6098	17330	39499
6099	17332	39496
6100	17334	39491
6101	17337	39487
6102	17339	39482
6103	17341	39478
6104	17343	39473
6105	17345	39470
6106	17348	39466
6107	17351	39463
6108	17354	39460
6109	17356	39457
6110	17359	39454
6111	17363	39454
6112	17365	39450
6113	17368	39446
6114	17370	39441
6115	17372	39437
6116	17375	39434
6117	17377	39430
6118	17379	39425
6119	17381	39420
6120	17384	39417
6121	17386	39413
6122	17388	39409
6123	17391	39405
6124	17393	39401
6125	17396	39398
6126	17398	39395
6127	17402	39393
6128	17405	39392
6129	17409	39391
6130	17412	39390
6131	17415	39387
6132	17418	39383
6133	17421	39380
6134	17423	39375
6135	17425	39371
6136	17427	39367
6137	17429	39363
6138	17432	39359
6139	17434	39355
6140	17437	39352
6141	17439	39349
6142	17442	39346
6143	17445	39342
6144	17448	39340
6145	17452	39339
6146	17454	39336
6147	17457	39333
6148	17460	39331
6149	17464	39330
6150	17468	39330
6151	17471	39327
6152	17474	39325
6153	17476	39321
6154	17478	39317
6155	17481	39313
6156	17485	39312
6157	17487	39309
6158	17490	39306
6159	17493	39302
6160	17495	39298
6161	17498	39295
6162	17503	39297
6163	17506	39295
6164	17509	39292
6165	17511	39288
6166	17514	39286
6167	17516	39281
6168	17518	39277
6169	17522	39276
6170	17525	39274
6171	17528	39271
6172	17531	39268
6173	17535	39268
6174	17537	39264
6175	17540	39260
6176	17544	39261
6177	17550	39264
6178	17552	39260
6179	17555	39257
6180	17559	39258
6181	17563	39258
6182	17566	39255
6183	17569	39252
6184	17573	39252
6185	17576	39249
6186	17580	39250
6187	17583	39247
6188	17587	39247
6189	17591	39247
6190	17603	39263
6191	17608	39266
6192	17611	39264
6193	17615	39263
6194	17618	39260
6195	17621	39258
6196	17625	39258
6197	17630	39261
6198	17636	39263
6199	17639	39261
6200	17641	39257
6201	17646	39258
6202	17649	39256
6203	17652	39255
6204	17656	39253
6205	17658	39249
6206	17661	39247
6207	17664	39244
6208	17667	39242
6209	17670	39239
6210	17672	39235
6211	17675	39232
6212	17678	39230
6213	17681	39227
6214	17683	39223
6215	17687	39221
6216	17689	39218
6217	17693	39217
6218	17699	39221
6219	17702	39219
6220	17706	39217
6221	17708	39213
6222	17711	39210
6223	17714	39208
6224	17716	39204
6225	17718	39200
6226	17721	39196
6227	17723	39192
6228	17726	39190
6229	17729	39188
6230	17732	39185
6231	17735	39181
6232	17738	39179
6233	17741	39176
6234	17746	39178
6235	17748	39175
6236	17752	39172
6237	17755	39170
6238	17758	39168
6239	17760	39164
6240	17763	39160
6241	17766	39158
6242	17768	39153
6243	17770	39149
6244	17773	39146
6245	17775	39142
6246	17778	39139
6247	17780	39135
6248	17782	39131
6249	17784	39126
6250	17787	39122
6251	17789	39118
6252	17792	39116
6253	17795	39113
6254	17798	39111
6255	17801	39107
6256	17803	39102
6257	17804	39097
6258	17807	39093
6259	17809	39089
6260	17811	39085
6261	17813	39080
6262	17815	39076
6263	17819	39075
6264	17821	39071
6265	17823	39066
6266	17826	39063
6267	17828	39058
6268	17831	39055
6269	17833	39051
6270	17836	39048
6271	17838	39044
6272	17841	39041
6273	17843	39037
6274	17846	39034
6275	17849	39031
6276	17852	39028
6277	17855	39027
6278	17858	39024
6279	17860	39020
6280	17863	39016
6281	17865	39012
6282	17867	39008
6283	17870	39005
6284	17872	39001
6285	17875	38997
6286	17877	38994
6287	17880	38990
6288	17882	38985
6289	17884	38981
6290	17887	38978
6291	17889	38975
6292	17892	38971
6293	17894	38967
6294	17896	38962
6295	17898	38958
6296	17901	38954
6297	17903	38950
6298	17905	38946
6299	17907	38942
6300	17909	38937
6301	17912	38934
6302	17914	38930
6303	17916	38925
6304	17919	38921
6305	17920	38916
6306	17923	38913
6307	17927	38912
6308	17930	38909
6309	17932	38906
6310	17935	38903
6311	17938	38901
6312	17941	38897
6313	17943	38894
6314	17946	38890
6315	17948	38887
6316	17951	38884
6317	17954	38881
6318	17957	38878
6319	17959	38875
6320	17962	38872
6321	17965	38869
6322	17968	38866
6323	17971	38864
6324	17974	38860
6325	17976	38858
6326	17979	38854
6327	17981	38850
6328	17984	38847
6329	17987	38844
6330	17990	38842
6331	17993	38838
6332	17996	38836
6333	17999	38834
6334	18003	38835
6335	18006	38831
6336	18008	38827
6337	18010	38823
6338	18012	38819
6339	18015	38816
6340	18017	38812
6341	18020	38808
6342	18022	38804
6343	18025	38800
6344	18027	38796
6345	18029	38793
6346	18032	38789
6347	18035	38786
6348	18038	38783
6349	18040	38780
6350	18043	38778
6351	18046	38775
6352	18050	38773
6353	18053	38771
6354	18055	38767
